CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDP
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1986,5677828959.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1986,118612183964.842
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1986,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1986,2318000000.0
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1986,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1986,2755085729092.69
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1986,3062487003592.8
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1986,307389061412.182
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1986,131018133500.046
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1986,79954072569.4637
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1986,176286391575.487
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1986,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1986,248985994042.212
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1986,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1986,28714571852.4799
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1986,209094561833.48
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1986,47264516129.0323
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1986,3989626783.50265
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1986,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1986,640386352773.087
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1986,2754549414.34805
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1986,6402053536.84624
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1986,2078952922458.31
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1986,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1986,7239126716.93219
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1986,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1986,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1986,31417654.8332916
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1986,130685185.185185
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1986,116836802995.065
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1986,17904010287.4978
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1986,638062538337.663
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1986,1776842088.51577
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1986,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1986,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1986,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1986,340000000.0
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1986,765359263970.317
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1986,120734699670.91
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1986,93711044717.6238
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1986,779357946.9847
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1986,6405210563.88294
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1986,902375564002.84
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1986,2891559004748.67
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1986,318858469.538225
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1986,1540156977218.76
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1986,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1986,6685595087.59256
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1986,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1986,1532105006.45293
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1986,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1986,19462086253.3066
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1986,1515209588.2378
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1986,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1986,4347989798.80705
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1986,141882254.230178
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1986,672465558770.203
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1986,134556126316.62
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1986,55989000.0
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1986,2798928238733.82
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1986,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1986,1852163455.53598
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1986,1435079200.34957
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1986,1590096758.97152
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1986,446510193616.138
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1986,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1986,2896178866.66667
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1986,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1986,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1986,1186628778.51695
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1986,1462904781.85454
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1986,1722585991.06697
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1986,27734114980.9699
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1986,4959819231231.83
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1986,1809048791.25042
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1986,1201321509.33072
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1986,1904097000.74963
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1986,54805852580.9129
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1986,2885799993.91571
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1986,200862095700.666
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1986,78692674637.045
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1986,2850782092.69387
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1986,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1986,30604668356.5695
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1986,12218980287921.0
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1986,7324168966.98643
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1986,32597410212.0078
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1986,31899070055.7967
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1986,6797834200.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1986,21859448586.485
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1986,33987206739.2067
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1986,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1986,2647995147.96727
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1986,
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1986,207046319398.622
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1986,22009300000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1986,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1986,38745901353.7059
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1986,3723993942.79088
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1986,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1986,2042414180.8416
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1986,12002144837791.7
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1986,2212028291.39222
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1986,5053021950.54945
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1986,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1986,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1986,1944710687.94188
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1986,314034899880.353
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1986,86962013010.5552
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1986,10092200000.0
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1986,5392093452.44722
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1986,18586746056.9974
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1986,147620047.542121
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1986,490177396.181524
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1986,3771663200.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1986,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1986,930318705.301335
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1986,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1986,261182778464.138
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1986,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1986,261402850880.429
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1986,49329292752.8962
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1986,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1986,891000000.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1986,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1986,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1986,150498409835.874
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1986,449140383.953373
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1986,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1986,221147073.282651
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1986,25460636942.6752
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1986,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1986,1067828247.23579
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1986,524370868953.538
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1986,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1986,1441695857.94158
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1986,43096774496.625
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1986,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1986,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1986,711641297660.481
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1986,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1986,442524708559.633
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1986,68195855.6149733
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1986,314034899880.353
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1986,261402850880.429
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1986,4794444444.44444
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1986,9017804761.57991
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1986,75727813488.7659
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1986,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1986,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1986,3923244170.44145
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1986,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1986,1857700185343.29
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1986,5880106316.82633
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1986,4579631000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1986,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1986,160846656.666667
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1986,60516123711.3402
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1986,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1986,
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1986,26336616250.4397
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1986,126498935.335649
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1986,15252515336773.9
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1986,100947848.64478
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1986,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1986,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1986,73354782108.0547
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1986,1664413508.09853
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1986,6217523700.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1987,487709497.206704
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1987,186658478814.26
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1987,
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1987,110728825941.601
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1987,8084412414.26566
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1987,2080796250.0
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1987,611300147.254444
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1987,440607629311.648
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1987,36384908744.2114
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1987,108810885301.253
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1987,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1987,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1987,337174861.851852
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1987,189487824245.633
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1987,124168442533.74
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1987,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1987,1131466494.01101
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1987,149394404105.889
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1987,1562412225.8134
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1987,2369834946.56655
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1987,24298032258.0645
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1987,28101000000.0
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1987,3392021010.6383
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1987,2713999900.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1987,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1987,
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1987,281082558.585
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1987,1296499968.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1987,4347956337.83337
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1987,283056836893.838
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1987,1704370307.76115
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1987,2754485236.50868
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1987,242742766.354203
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1987,1965227085.13155
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1987,1200991976.20364
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1987,433139928035.931
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1987,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1987,199237483444.448
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1987,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1987,22255745799.7326
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1987,272972974764.574
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1987,10087654451.341
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1987,13049659963.7047
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1987,7661625472.57705
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1987,2297753649.27979
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1987,36373307085.0887
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1987,337525853.01581
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1987,235253063.627687
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1987,4532952047.15628
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1987,15521767449.3634
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1987,25213935012.0819
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1987,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1987,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1987,3704813885.50548
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1987,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1987,1298176105549.51
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1987,373371738.286415
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1987,151868754.444444
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1987,109414157336.77
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1987,5827050248.06501
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1987,66745822963.0787
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1987,518938502263.918
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1987,1495076737734.36
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1987,3619762729461.22
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1987,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1987,6420601838951.33
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1987,13945431882.2271
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1987,40455616653.5742
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1987,4159431451515.9
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1987,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1987,318747935588.196
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1987,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1987,10527338647.343
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1987,4630938021004.69
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1987,366343472514.843
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1987,91594751792.2359
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1987,1177947649.45097
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1987,934173305685.911
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1987,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1987,116700000.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1987,3281797038.6659
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1987,745130338365.8
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1987,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1987,5074829931.97279
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1987,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1987,2041538039.57727
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1987,220626480.938017
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1987,173836362.010677
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1987,93345859.405032
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1987,65652750377.4535
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1987,215009569.62963
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1987,787390447.323345
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1987,7084399840.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1987,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1987,354591846.938775
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1987,14345410483598.3
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1987,50622896162.6006
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1987,6190521241.5
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1987,130456353406.227
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1987,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1987,2047200000.0
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1987,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1987,2836707800974.45
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1987,3170194994177.58
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1987,331097179326.617
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1987,134041262796.611
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1987,75929617576.2282
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1987,197350220193.491
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1987,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1987,279033584092.223
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1987,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1987,33920518492.5094
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1987,134009995923.169
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1987,56774193548.3871
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1987,5520320783.44209
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1987,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1987,805713128174.485
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1987,3287007521.26367
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1987,6756214752.90563
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1987,2532808573157.03
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1987,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1987,7970820530.76691
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1987,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1987,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1987,35709784.4809478
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1987,147748148.148148
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1987,147948259722.577
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1987,22368684065.8034
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1987,699109189467.024
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1987,1087273103.69639
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1987,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1987,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1987,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1987,375555555.555556
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1987,821438499128.091
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1987,132694713024.303
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1987,108569520029.568
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1987,1052849231.31947
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1987,6682167119.56522
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1987,886692535665.643
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1987,3007726506256.31
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1987,402768258.541937
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1987,1625958434413.46
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1987,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1987,8320902215.01891
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1987,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1987,1957724747.88723
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1987,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1987,21765195948.189
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1987,1839095595.25655
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1987,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1987,3212900560.81729
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1987,141223029.383064
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1987,619200038894.055
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1987,147542611736.835
