,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDP
8126,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1990,3246481368.16
8127,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1990,
8128,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1990,30179955995.515
8129,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1990,2481316053.85316
8130,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1990,
8131,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1990,3931334870.6285
8132,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1990,215043969.849246
8133,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1990,805603843643.189
8134,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1990,261253660211.684
8135,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1990,78476000.0
8136,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1990,3697346151633.17
8137,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1990,4699646643.10954
8138,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1990,2681912149.14767
8139,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1990,2547163582.33149
8140,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1990,2036373522.68939
8141,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1990,507141220137.504
8142,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1990,
8143,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1990,2560785660.0
8144,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1990,
8145,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1990,
8146,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1990,1506914407.82047
8147,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1990,2653485952.13319
8148,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1990,2737088195.94459
8149,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1990,44024585239.6137
8150,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1990,6560825464840.25
8151,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1990,2789922033.09408
8152,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1990,2529440424.29422
8153,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1990,3512356508.47435
8154,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1990,54035795387.8086
8155,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1990,1009455476.10732
8156,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1990,318330511920.61
8157,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1990,119791045690.118
8158,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1990,3627560281.90505
8159,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1990,
8160,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1990,45495129385.0475
8161,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1990,18803260663340.5
8162,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1990,11685045513.6541
8163,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1990,54470069179.1872
8164,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1990,40010423970.4576
8165,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1990,6433967000.0
8166,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1990,26410386669.3532
8167,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1990,50508286641.5746
8168,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1990,
8169,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1990,3219730364.99623
8170,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1990,65977748210.5263
8171,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1990,394420886654.357
8172,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1990,30603919000.0
8173,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1990,
8174,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1990,78713860216.5659
8175,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1990,5812114523.01187
8176,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1990,
8177,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1990,2354687132.6293
8178,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1990,18377400960323.7
8179,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1990,3320159522.5334
8180,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1990,7360439423.07692
8181,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1990,38244330107.5469
8182,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1990,516814274021.956
8183,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1990,2550185692.53721
8184,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1990,407066728402.152
8185,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1990,117630261604.888
8186,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1990,33641222222.2222
8187,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1990,7390967361.65927
8188,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1990,36144336768.7023
8189,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1990,214877638.375504
8190,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1990,649644812.644707
8191,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1990,4817542204.0
8192,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1990,
8193,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1990,917044228.00846
8194,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1990,
8195,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1990,375031690306.907
8196,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1990,
8197,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1990,375424931159.041
8198,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1990,74906851774.9761
8199,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1990,
8200,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1990,388400000.0
8201,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1990,12747380650.0762
8202,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1990,
8203,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1990,261846636897.068
8204,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1990,1114694112.47478
8205,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1990,
8206,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1990,392163560.879912
8207,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1990,23904498886.4143
8208,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1990,
8209,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1990,1738605558.05436
8210,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1990,666366770410.336
8211,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1990,1019407140680.24
8212,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1990,2212905422.64086
8213,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1990,85343189320.7519
8214,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1990,2629395066.27017
8215,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1990,3189539641.3171
8216,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1990,1112474893935.63
8217,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1990,
8218,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1990,502614551355.261
8219,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1990,113563821.577404
8220,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1990,407066728402.152
8221,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1990,375424931159.041
8222,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1990,5068000000.0
8223,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1990,12290568181.8182
8224,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1990,150676194826.809
8225,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1990,8824746.23813152
8226,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1990,4258742898.93795
8227,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1990,4304399314.79883
8228,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1990,81393558423.4406
8229,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1990,2756767439045.53
8230,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1990,9298806525.099
8231,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1990,5963144000000.0
8232,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1990,13360607990.6751
8233,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1990,240366666.666667
8234,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1990,48606952194.7752
8235,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1990,
8236,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1990,
8237,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1990,6471740805.56984
8238,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1990,168879207.244148
8239,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1990,22861712031487.9
8240,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1990,125766269.755358
8241,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1990,
8242,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1990,5647119229.00763
8243,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1990,126048148261.474
8244,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1990,3285217391.30435
8245,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1990,8783816700.0
8246,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1991,872067039.106145
8247,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1991,276856728335.501
8248,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1991,
8249,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1991,118039698015.641
8250,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1991,12704558516.5916
8251,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1991,1099559027.77778
8252,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1991,1106891024.78653
8253,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1991,471800078473.107
8254,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1991,51552165622.4462
8255,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1991,189719984268.485
8256,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1991,2069870129.87013
8257,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1991,
8258,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1991,481707407.407407
8259,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1991,325981640935.417
8260,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1991,173794177961.108
8261,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1991,5344000000.0
8262,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1991,1167398478.3459
8263,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1991,210510999409.333
8264,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1991,1986437797.87672
8265,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1991,3135045586.20845
8266,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1991,30957483949.5798
8267,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1991,10943548387.0968
8268,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1991,4616223404.25532
8269,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1991,3111160000.0
8270,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1991,
8271,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1991,18000000000.0
8272,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1991,599000000.0
8273,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1991,1634900000.0
8274,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1991,5343261959.67632
8275,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1991,407729053018.907
8276,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1991,2020583702.08323
8277,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1991,3701774188.88021
8278,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1991,240294282.493958
8279,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1991,3942877353.59054
8280,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1991,1377374987.52052
8281,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1991,612513895512.609
8282,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1991,242591400512.371
8283,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1991,268903256527.525
8284,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1991,
8285,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1991,37835245155.9327
8286,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1991,383373318083.624
8287,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1991,10492628587.8592
8288,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1991,11840192304.4132
8289,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1991,9625436872.51075
8290,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1991,2724853507.64996
8291,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1991,49637993948.8402
8292,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1991,424108769.124465
8293,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1991,319827058.592875
8294,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1991,7196276092.461
8295,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1991,18032792661.6371
8296,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1991,24316556025.6585
8297,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1991,
8298,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1991,
8299,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1991,5770197348.48485
8300,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1991,29859921158.8696
8301,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1991,1868945197407.19
8302,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1991,462421998.525779
8303,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1991,219762962.962963
8304,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1991,139225595726.802
8305,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1991,9824483368.0088
8306,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1991,45715676428.2766
8307,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1991,723660415505.293
8308,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1991,1968877107462.78
8309,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1991,5349238155317.49
8310,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1991,868754964105.509
8311,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1991,9139950356709.03
8312,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1991,16988535267.6338
8313,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1991,37387836490.5284
8314,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1991,6114122875186.22
8315,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1991,
8316,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1991,577166174539.632
8317,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1991,
8318,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1991,13463868357.4879
8319,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1991,6735921579249.33
8320,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1991,381634234040.422
8321,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1991,127773856785.767
8322,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1991,1383883718.52673
8323,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1991,1269276828275.78
8324,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1991,
8325,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1991,166200000.0
8326,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1991,5402919788.23153
8327,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1991,1142766274398.22
8328,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1991,6357615894.03974
8329,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1991,6603130039.87292
8330,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1991,
8331,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1991,3015058205.58401
8332,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1991,690311093.172052
8333,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1991,257150374.069711
8334,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1991,110906028.612022
8335,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1991,105143232379.884
8336,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1991,300757888.888889
8337,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1991,1016500016.28505
8338,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1991,9406135143.41165
8339,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1991,
8340,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1991,348533094.812165
8341,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1991,20077019486047.5
8342,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1991,88960001715.744
8343,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1991,4648668478.56753
8344,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1991,176588552457.85
8345,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1991,
8346,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1991,3473562850.28022
8347,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1991,34753569692.915
8348,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1991,3517602600753.95
8349,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1991,3915793184881.12
8350,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1991,398382717615.294
8351,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1991,146920446197.126
8352,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1991,116621996217.133
8353,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1991,252280312321.057
8354,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1991,
8355,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1991,270105341879.226
8356,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1991,
8357,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1991,49787501584.4847
8358,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1991,
8359,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1991,407796349.663785
8360,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1991,6909725408.11499
8361,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1991,
8362,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1991,1246220156079.29
8363,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1991,4106207649.05547
8364,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1991,4344468256.71725
8365,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1991,3584420964070.07
8366,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1991,24923076923.0769
8367,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1991,8151488881.9683
8368,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1991,2569444444.44444
8369,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1991,
8370,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1991,47516824.0066421
8371,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1991,220540740.740741
8372,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1991,330648530715.211
8373,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1991,11010010088.22
8374,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1991,1096033508686.73
8375,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1991,1028087972.31085
8376,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1991,4690415092.53663
8377,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1991,
8378,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1991,31991785107.6288
8379,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1991,613703703.703704
8380,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1991,1255265130869.2
8381,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1991,199242726122.473
8382,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1991,150296897634.332
8383,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1991,1484160643.69467
8384,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1991,9000362581.58086
8385,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1991,881412281443.795
8386,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1991,3697670722944.61
8387,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1991,704325366.718393
8388,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1991,2039346669796.41
8389,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1991,
8390,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1991,13834219728.293
8391,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1991,
8392,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1991,3765249711.09098
8393,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1991,
8394,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1991,32285573573.9185
8395,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1991,2480497538.54794
8396,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1991,
8397,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1991,3254713056.02171
8398,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1991,244396761.92334
8399,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1991,563853412811.686
8400,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1991,313139656145.745
8401,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1991,82507000.0
8402,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1991,3553641933496.79
8403,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1991,4938775510.20408
8404,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1991,2724131460.10827
8405,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1991,2750041434.26295
8406,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1991,2137184858.04416
8407,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1991,262766643338.001
8408,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1991,
8409,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1991,2379018326.31579
8410,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1991,
8411,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1991,3633488385.06275
8412,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1991,2133692609.95576
8413,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1991,2856889159.58616
8414,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1991,3206784402.38111
8415,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1991,49143148094.2683
8416,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1991,6772277795512.61
8417,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1991,2996869281.48364
8418,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1991,2653780677.01073
8419,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1991,3285796877.19799
8420,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1991,49118434950.4188
8421,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1991,1488804123.71134
8422,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1991,327500327675.625
8423,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1991,121871665528.423
8424,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1991,3921476084.89072
